DATA;RowHeading1;ColumnHeading
6 to 16;massachusetts;compulsory age of attendance | 2004
6 to 16;massachusetts;compulsory age of attendance | 2002
6 to 16;massachusetts;compulsory age of attendance | 2000
x;maryland;kindergarten education, 2008 | school districts required to offer | full day
x;maryland;kindergarten education, 2008 | attendance required
5 to 16;maryland;compulsory age of attendance | 2007
5 to 16;maryland;compulsory age of attendance | 2006
5 to 16;maryland;compulsory age of attendance | 2004
5 to 16;maryland;compulsory age of attendance | 2002
5 to 16;maryland;compulsory age of attendance | 2000
x;maine;kindergarten education, 2008 | school districts required to offer | half day
7 to 17;maine;compulsory age of attendance | 2007
7 to 17;maine;compulsory age of attendance | 2006
7 to 17;maine;compulsory age of attendance | 2004
7 to 17;maine;compulsory age of attendance | 2002
7 to 17;maine;compulsory age of attendance | 2000
x;louisiana;kindergarten education, 2008 | school districts required to offer | full day
x;louisiana;kindergarten education, 2008 | attendance required
7 to 18;louisiana;compulsory age of attendance | 2007
7 to 18;louisiana;compulsory age of attendance | 2006
7 to 17;louisiana;compulsory age of attendance | 2004
7 to 17;louisiana;compulsory age of attendance | 2002
7 to 17;louisiana;compulsory age of attendance | 2000
x;kentucky;kindergarten education, 2008 | school districts required to offer | half day
6 to 16;kentucky;compulsory age of attendance | 2007
6 to 16;kentucky;compulsory age of attendance | 2006
6 to 16;kentucky;compulsory age of attendance | 2004
6 to 16;kentucky;compulsory age of attendance | 2002
6 to 16;kentucky;compulsory age of attendance | 2000
x;kansas;kindergarten education, 2008 | school districts required to offer | half day
7 to 18;kansas;compulsory age of attendance | 2007
7 to 18;kansas;compulsory age of attendance | 2006
7 to 18;kansas;compulsory age of attendance | 2004
7 to 18;kansas;compulsory age of attendance | 2002
7 to 18;kansas;compulsory age of attendance | 2000
x;iowa;kindergarten education, 2008 | school districts required to offer | half day
6 to 16;iowa;compulsory age of attendance | 2007
6 to 16;iowa;compulsory age of attendance | 2006
6 to 16;iowa;compulsory age of attendance | 2004
6 to 16;iowa;compulsory age of attendance | 2002
6 to 16;iowa;compulsory age of attendance | 2000
x;indiana;kindergarten education, 2008 | school districts required to offer | half day
7 to 18;indiana;compulsory age of attendance | 2007
7 to 18;indiana;compulsory age of attendance | 2006
7 to 16;indiana;compulsory age of attendance | 2004
7 to 16;indiana;compulsory age of attendance | 2002
7 to 16;indiana;compulsory age of attendance | 2000
x;illinois;kindergarten education, 2008 | school districts required to offer | half day
7 to 17;illinois;compulsory age of attendance | 2007
7 to 17;illinois;compulsory age of attendance | 2006
7 to 17;illinois;compulsory age of attendance | 2004
7 to 16;illinois;compulsory age of attendance | 2002
7 to 16;illinois;compulsory age of attendance | 2000
7 to 16;idaho;compulsory age of attendance | 2007
7 to 16;idaho;compulsory age of attendance | 2006
7 to 16;idaho;compulsory age of attendance | 2004
7 to 16;idaho;compulsory age of attendance | 2002
7 to 16;idaho;compulsory age of attendance | 2000
x;hawaii;kindergarten education, 2008 | school districts required to offer | half day
6 to 18;hawaii;compulsory age of attendance | 2007
6 to 18;hawaii;compulsory age of attendance | 2006
6 to 18;hawaii;compulsory age of attendance | 2004
6 to 18;hawaii;compulsory age of attendance | 2002
6 to 18;hawaii;compulsory age of attendance | 2000
x;georgia;"kindergarten education, 2008 | school districts
required to offer | full day"
6 to 16;georgia;compulsory age of attendance | 2007
6 to 16;georgia;compulsory age of attendance | 2006
6 to 16;georgia;compulsory age of attendance | 2004
6 to 16;georgia;compulsory age of attendance | 2002
6 to 16;georgia;compulsory age of attendance | 2000
x;florida;"kindergarten education, 2008 | school districts
required to offer | half day"
x;florida;kindergarten education, 2008 | attendance required
6 to 16;florida;compulsory age of attendance | 2007
6 to 16;florida;compulsory age of attendance | 2006
6 to 16;florida;compulsory age of attendance | 2004
6 to 16;florida;compulsory age of attendance | 2002
6 to 16;florida;compulsory age of attendance | 2000
x;district of columbia;"kindergarten education, 2008 | school districts
required to offer | half day"
x;district of columbia;kindergarten education, 2008 | attendance required
5 to 18;district of columbia;compulsory age of attendance | 2007
5 to 18;district of columbia;compulsory age of attendance | 2006
5 to 18;district of columbia;compulsory age of attendance | 2004
5 to 18;district of columbia;compulsory age of attendance | 2002
x;delaware;"kindergarten education, 2008 | school districts
required to offer | full day"
x;delaware;"kindergarten education, 2008 | school districts
required to offer | half day"
x;delaware;kindergarten education, 2008 | attendance required
5 to 16;delaware;compulsory age of attendance | 2007
5 to 16;delaware;compulsory age of attendance | 2006
5 to 16;delaware;compulsory age of attendance | 2004
5 to 16;delaware;compulsory age of attendance | 2002
5 to 16;delaware;compulsory age of attendance | 2000
x;connecticut;"kindergarten education, 2008 | school districts
required to offer | half day"
x;connecticut;kindergarten education, 2008 | attendance required
5 to 18;connecticut;compulsory age of attendance | 2007
5 to 18;connecticut;compulsory age of attendance | 2006
7 to 18;connecticut;compulsory age of attendance | 2004
7 to 18;connecticut;compulsory age of attendance | 2002
7 to 16;connecticut;compulsory age of attendance | 2000
x;colorado;kindergarten education, 2008 | school districts required to offer | half day
6 to 17;colorado;compulsory age of attendance | 2007
7 to 16;colorado;compulsory age of attendance | 2006
7 to 16;colorado;compulsory age of attendance | 2004
x;california;"kindergarten education, 2008 | school districts
required to offer | half day"
6 to 18;california;compulsory age of attendance | 2007
6 to 18;california;compulsory age of attendance | 2006
6 to 18;california;compulsory age of attendance | 2004
6 to 18;california;compulsory age of attendance | 2002
6 to 18;california;compulsory age of attendance | 2000
x;arkansas;"kindergarten education, 2008 | school districts
required to offer | full day"
x;arkansas;kindergarten education, 2008 | attendance required
5 to 17;arkansas;compulsory age of attendance | 2007
5 to 17;arkansas;compulsory age of attendance | 2006
5 to 17;arkansas;compulsory age of attendance | 2004
5 to 17;arkansas;compulsory age of attendance | 2002
5 to 17;arkansas;compulsory age of attendance | 2000
x;arizona;kindergarten education, 2008 | school districts required to offer | half day
6 to 16;arizona;compulsory age of attendance | 2007
6 to 16;arizona;compulsory age of attendance | 2006
6 to 16;arizona;compulsory age of attendance | 2004
6 to 16;arizona;compulsory age of attendance | 2002
6 to 16;arizona;compulsory age of attendance | 2000
7 to 16;alaska;compulsory age of attendance | 2007
7 to 16;alaska;compulsory age of attendance | 2006
7 to 16;alaska;compulsory age of attendance | 2004
7 to 16;alaska;compulsory age of attendance | 2002
7 to 16;alaska;compulsory age of attendance | 2000
x;alabama;kindergarten education, 2008 | school districts required to offer | full day
7 to 16;alabama;compulsory age of attendance | 2007
7 to 16;alabama;compulsory age of attendance | 2006
7 to 16;alabama;compulsory age of attendance | 2004
7 to 16;alabama;compulsory age of attendance | 2002
7 to 16;alabama;compulsory age of attendance | 2000
