DATA;RowHeading1;ColumnHeading
9,346;assets | non-financial assets | vehicles;1999 | number of family units (thousands)
10,368;assets | non-financial assets | vehicles;1999 | median amount in 2005 constant dollars
16.1;assets | non-financial assets | other real estate;2005 | % holding assets and debts
2,142;assets | non-financial assets | other real estate;2005 | number of family units (thousands)
85,000;assets | non-financial assets | other real estate;2005 | median amount in 2005 constant dollars
16.3;assets | non-financial assets | other real estate;1999 | % holding assets and debts
1,987;assets | non-financial assets | other real estate;1999 | number of family units (thousands)
72,578;assets | non-financial assets | other real estate;1999 | median amount in 2005 constant dollars
61.9;assets | non-financial assets | principal residence;2005 | % holding assets and debts
8,265;assets | non-financial assets | principal residence;2005 | number of family units (thousands)
180,000;assets | non-financial assets | principal residence;2005 | median amount in 2005 constant dollars
59.6;assets | non-financial assets | principal residence;1999 | % holding assets and debts
7,278;assets | non-financial assets | principal residence;1999 | number of family units (thousands)
144,005;assets | non-financial assets | principal residence;1999 | median amount in 2005 constant dollars
100.0;assets | non-financial assets;2005 | % holding assets and debts
13,348;assets | non-financial assets;2005 | number of family units (thousands)
141,700;assets | non-financial assets;2005 | median amount in 2005 constant dollars
100.0;assets | non-financial assets;1999 | % holding assets and debts
12,216;assets | non-financial assets;1999 | number of family units (thousands)
115,204;assets | non-financial assets;1999 | median amount in 2005 constant dollars
17.5;assets | financial assets, non pension | other financial assets;2005 | % holding assets and debts
2,329;assets | financial assets, non pension | other financial assets;2005 | number of family units (thousands)
6,000;assets | financial assets, non pension | other financial assets;2005 | median amount in 2005 constant dollars
13.2;assets | financial assets, non pension | other financial assets;1999 | % holding assets and debts
1,615;assets | financial assets, non pension | other financial assets;1999 | number of family units (thousands)
5,530;assets | financial assets, non pension | other financial assets;1999 | median amount in 2005 constant dollars
10.4;assets | financial assets, non pension | bonds (savings and other);2005 | % holding assets and debts
1,394;assets | financial assets, non pension | bonds (savings and other);2005 | number of family units (thousands)
2,500;assets | financial assets, non pension | bonds (savings and other);2005 | median amount in 2005 constant dollars
14.0;assets | financial assets, non pension | bonds (savings and other);1999 | % holding assets and debts
1,715;assets | financial assets, non pension | bonds (savings and other);1999 | number of family units (thousands)
2,880;assets | financial assets, non pension | bonds (savings and other);1999 | median amount in 2005 constant dollars
9.9;assets | financial assets, non pension | stocks;2005 | % holding assets and debts
1,321;assets | financial assets, non pension | stocks;2005 | number of family units (thousands)
11,500;assets | financial assets, non pension | stocks;2005 | median amount in 2005 constant dollars
9.9;assets | financial assets, non pension | stocks;1999 | % holding assets and debts
1,207;assets | financial assets, non pension | stocks;1999 | number of family units (thousands)
10,368;assets | financial assets, non pension | stocks;1999 | median amount in 2005 constant dollars
12.3;assets | financial assets, non pension | mutual funds, investment funds and income trusts;2005 | % holding assets and debts
1,641;assets | financial assets, non pension | mutual funds, investment funds and income trusts;2005 | number of family units (thousands)
24,200;assets | financial assets, non pension | mutual funds, investment funds and income trusts;2005 | median amount in 2005 constant dollars
14.0;assets | financial assets, non pension | mutual funds, investment funds and income trusts;1999 | % holding assets and debts
1,706;assets | financial assets, non pension | mutual funds, investment funds and income trusts;1999 | number of family units (thousands)
14,976;assets | financial assets, non pension | mutual funds, investment funds and income trusts;1999 | median amount in 2005 constant dollars
87.0;assets | financial assets, non pension | deposits in financial institutions;2005 | % holding assets and debts
11,613;assets | financial assets, non pension | deposits in financial institutions;2005 | number of family units (thousands)
3,600;assets | financial assets, non pension | deposits in financial institutions;2005 | median amount in 2005 constant dollars
87.5;assets | financial assets, non pension | deposits in financial institutions;1999 | % holding assets and debts
10,685;assets | financial assets, non pension | deposits in financial institutions;1999 | number of family units (thousands)
2,880;assets | financial assets, non pension | deposits in financial institutions;1999 | median amount in 2005 constant dollars
89.4;assets | financial assets, non pension;2005 | % holding assets and debts
11,932;assets | financial assets, non pension;2005 | number of family units (thousands)
6,100;assets | financial assets, non pension;2005 | median amount in 2005 constant dollars
89.8;assets | financial assets, non pension;1999 | % holding assets and debts
10,965;assets | financial assets, non pension;1999 | number of family units (thousands)
5,299;assets | financial assets, non pension;1999 | median amount in 2005 constant dollars
48.6;assets | private pension assets | epps;2005 | % holding assets and debts
6,490;assets | private pension assets | epps;2005 | number of family units (thousands)
68,305;assets | private pension assets | epps;2005 | median amount in 2005 constant dollars
45.9;assets | private pension assets | epps;1999 | % holding assets and debts
5,611;assets | private pension assets | epps;1999 | number of family units (thousands)
56,214;assets | private pension assets | epps;1999 | median amount in 2005 constant dollars
58.0;assets | private pension assets | rrsps, liras, rrifs and other;2005 | % holding assets and debts
7,748;assets | private pension assets | rrsps, liras, rrifs and other;2005 | number of family units (thousands)
30,000;assets | private pension assets | rrsps, liras, rrifs and other;2005 | median amount in 2005 constant dollars
58.9;assets | private pension assets | rrsps, liras, rrifs and other;1999 | % holding assets and debts
7,197;assets | private pension assets | rrsps, liras, rrifs and other;1999 | number of family units (thousands)
23,041;assets | private pension assets | rrsps, liras, rrifs and other;1999 | median amount in 2005 constant dollars
70.6;assets | private pension assets;2005 | % holding assets and debts
9,417;assets | private pension assets;2005 | number of family units (thousands)
68,020;assets | private pension assets;2005 | median amount in 2005 constant dollars
69.7;assets | private pension assets;1999 | % holding assets and debts
8,511;assets | private pension assets;1999 | number of family units (thousands)
57,602;assets | private pension assets;1999 | median amount in 2005 constant dollars
100.0;assets;2005 | % holding assets and debts
13,348;assets;2005 | number of family units (thousands)
229,930;assets;2005 | median amount in 2005 constant dollars
100.0;assets;1999 | % holding assets and debts
12,216;assets;1999 | number of family units (thousands)
184,622;assets;1999 | median amount in 2005 constant dollars
