DATA;RowHeading1;ColumnHeading
5,331.9;wholesale trade;2004 | total revenues $ millions
2,884;wholesale trade;2004 | environmental establishments
59.5;other manufacturing;2004 | sales of environmental services $ millions
205.2;other manufacturing;2004 | sales of environmental goods (including construction) $ millions
264.7;other manufacturing;2004 | total revenues $ millions
42;other manufacturing;2004 | environmental establishments
296.2;electrical equipment, appliance and component manufacturing;2004 | total revenues $ millions
14;electrical equipment, appliance and component manufacturing;2004 | environmental establishments
7.9;computer and electronic product manufacturing;2004 | sales of environmental services $ millions
196.1;computer and electronic product manufacturing;2004 | sales of environmental goods (including construction) $ millions
204.1;computer and electronic product manufacturing;2004 | total revenues $ millions
56;computer and electronic product manufacturing;2004 | environmental establishments
26.3;machinery manufacturing;2004 | sales of environmental services $ millions
804.7;machinery manufacturing;2004 | sales of environmental goods (including construction) $ millions
831.0;machinery manufacturing;2004 | total revenues $ millions
143;machinery manufacturing;2004 | environmental establishments
6.1;fabricated metal product manufacturing;2004 | sales of environmental services $ millions
226.3;fabricated metal product manufacturing;2004 | sales of environmental goods (including construction) $ millions
232.4;fabricated metal product manufacturing;2004 | total revenues $ millions
57;fabricated metal product manufacturing;2004 | environmental establishments
51.9;primary metal manufacturing;2004 | total revenues $ millions
8;primary metal manufacturing;2004 | environmental establishments
0.0;non-metallic mineral product manufacturing;2004 | sales of environmental services $ millions
100.1;non-metallic mineral product manufacturing;2004 | sales of environmental goods (including construction) $ millions
100.1;non-metallic mineral product manufacturing;2004 | total revenues $ millions
14;non-metallic mineral product manufacturing;2004 | environmental establishments
6.4;plastic and rubber products manufacturing;2004 | sales of environmental services $ millions
539.9;plastic and rubber products manufacturing;2004 | sales of environmental goods (including construction) $ millions
546.3;plastic and rubber products manufacturing;2004 | total revenues $ millions
51;plastic and rubber products manufacturing;2004 | environmental establishments
35.6;chemical manufacturing;2004 | sales of environmental services $ millions
321.6;chemical manufacturing;2004 | sales of environmental goods (including construction) $ millions
357.2;chemical manufacturing;2004 | total revenues $ millions
57;chemical manufacturing;2004 | environmental establishments
154.7;construction;2004 | sales of environmental services $ millions
2,080.7;construction;2004 | sales of environmental goods (including construction) $ millions
2,235.5;construction;2004 | total revenues $ millions
153.6;utilities;2004 | total revenues $ millions
18;utilities;2004 | environmental establishments
349.5;mining and oil and gas extraction;2004 | sales of environmental services $ millions
4.0;mining and oil and gas extraction;2004 | sales of environmental goods (including construction) $ millions
353.5;mining and oil and gas extraction;2004 | total revenues $ millions
34;mining and oil and gas extraction;2004 | environmental establishments
11.6;agriculture, forestry, fishing and hunting;2004 | sales of environmental services $ millions
7.1;agriculture, forestry, fishing and hunting;2004 | sales of environmental goods (including construction) $ millions
18.7;agriculture, forestry, fishing and hunting;2004 | total revenues $ millions
16;agriculture, forestry, fishing and hunting;2004 | environmental establishments
8,383.3;total;2004 | sales of environmental services $ millions
10,070.1;total;2004 | sales of environmental goods (including construction) $ millions
18,453.4;total;2004 | total revenues $ millions
8,503;total;2004 | environmental establishments
