DATA;RowHeading1;ColumnHeading
64 614;wellington region;no qualification
16 377;manawatu-wanganui region;level 4 certificate gained post-school
7 686;manawatu-wanganui region;level 1, 2 or 3 certificate gained post-school
4 827;manawatu-wanganui region;overseas secondary school qualification
9 060;manawatu-wanganui region;level 3 or 4 certificate gained at school
14 841;manawatu-wanganui region;level 2 certificate gained at school
23 457;manawatu-wanganui region;level 1 certificate gained at school
48 198;manawatu-wanganui region;no qualification
8 526;taranaki region;level 4 certificate gained post-school
3 651;taranaki region;level 1, 2 or 3 certificate gained post-school
2 022;taranaki region;overseas secondary school qualification
2 424;taranaki region;level 3 or 4 certificate gained at school
6 462;taranaki region;level 2 certificate gained at school
11 697;taranaki region;level 1 certificate gained at school
23 607;taranaki region;no qualification
11 154;hawke's bay region;level 4 certificate gained post-school
4 830;hawke's bay region;level 1, 2 or 3 certificate gained post-school
3 651;hawke's bay region;overseas secondary school qualification
4 017;hawke's bay region;level 3 or 4 certificate gained at school
9 912;hawke's bay region;level 2 certificate gained at school
16 005;hawke's bay region;level 1 certificate gained at school
31 347;hawke's bay region;no qualification
3 072;gisborne region;level 4 certificate gained post-school
1 473;gisborne region;level 1, 2 or 3 certificate gained post-school
687;gisborne region;overseas secondary school qualification
1 140;gisborne region;level 3 or 4 certificate gained at school
2 769;gisborne region;level 2 certificate gained at school
4 512;gisborne region;level 1 certificate gained at school
9 570;gisborne region;no qualification
21 501;bay of plenty region;level 4 certificate gained post-school
9 579;bay of plenty region;level 1, 2 or 3 certificate gained post-school
7 542;bay of plenty region;overseas secondary school qualification
6 648;bay of plenty region;level 3 or 4 certificate gained at school
16 296;bay of plenty region;level 2 certificate gained at school
27 396;bay of plenty region;level 1 certificate gained at school
50 685;bay of plenty region;no qualification
28 914;waikato region;level 4 certificate gained post-school
12 519;waikato region;level 1, 2 or 3 certificate gained post-school
11 421;waikato region;overseas secondary school qualification
13 161;waikato region;level 3 or 4 certificate gained at school
24 708;waikato region;level 2 certificate gained at school
39 975;waikato region;level 1 certificate gained at school
76 197;waikato region;no qualification
78 630;auckland region;level 4 certificate gained post-school
39 534;auckland region;level 1, 2 or 3 certificate gained post-school
90 546;auckland region;overseas secondary school qualification
60 444;auckland region;level 3 or 4 certificate gained at school
79 686;auckland region;level 2 certificate gained at school
105 348;auckland region;level 1 certificate gained at school
183 681;auckland region;no qualification
11 625;northland region;level 4 certificate gained post-school
4 701;northland region;level 1, 2 or 3 certificate gained post-school
3 963;northland region;overseas secondary school qualification
3 267;northland region;level 3 or 4 certificate gained at school
8 694;northland region;level 2 certificate gained at school
16 158;northland region;level 1 certificate gained at school
31 101;northland region;no qualification
