DATA;RowHeading1;ColumnHeading
696,3;21 manufacture of basic pharmaceutical products and pharmaceutical preparations;total tj
9,6;21 manufacture of basic pharmaceutical products and pharmaceutical preparations;confidence interval, ± %
354,2;21 manufacture of basic pharmaceutical products and pharmaceutical preparations;heat tj
13,8;21 manufacture of basic pharmaceutical products and pharmaceutical preparations;confidence interval, ± %
271,1;21 manufacture of basic pharmaceutical products and pharmaceutical preparations;electricity tj
18,5;21 manufacture of basic pharmaceutical products and pharmaceutical preparations;confidence interval, ± %
71,0;21 manufacture of basic pharmaceutical products and pharmaceutical preparations;fuels tj
1,1;20 manufacture of chemicals and chemical products;confidence interval, ± %
47 074,3;20 manufacture of chemicals and chemical products;total tj
3,9;20 manufacture of chemicals and chemical products;confidence interval, ± %
11 209,6;20 manufacture of chemicals and chemical products;heat tj
3,6;20 manufacture of chemicals and chemical products;confidence interval, ± %
15 573,9;20 manufacture of chemicals and chemical products;electricity tj
0,8;20 manufacture of chemicals and chemical products;confidence interval, ± %
20 290,8;20 manufacture of chemicals and chemical products;fuels tj
0,1;19 manufacture of coke and refined petroleum products;confidence interval, ± %
51 373,0;19 manufacture of coke and refined petroleum products;total tj
3,2;19 manufacture of coke and refined petroleum products;confidence interval, ± %
1 234,4;19 manufacture of coke and refined petroleum products;heat tj
0,6;19 manufacture of coke and refined petroleum products;confidence interval, ± %
4 556,1;19 manufacture of coke and refined petroleum products;electricity tj
0,0;19 manufacture of coke and refined petroleum products;confidence interval, ± %
45 582,5;19 manufacture of coke and refined petroleum products;fuels tj
21,3;18 printing and reproduction of recorded media;confidence interval, ± %
1 339,1;18 printing and reproduction of recorded media;total tj
54,5;18 printing and reproduction of recorded media;confidence interval, ± %
278,8;18 printing and reproduction of recorded media;heat tj
32,0;18 printing and reproduction of recorded media;confidence interval, ± %
862,5;18 printing and reproduction of recorded media;electricity tj
19,3;18 printing and reproduction of recorded media;confidence interval, ± %
197,8;18 printing and reproduction of recorded media;fuels tj
0,5;17 manufacture of paper and paper products;confidence interval, ± %
292 813,1;17 manufacture of paper and paper products;total tj
4,0;17 manufacture of paper and paper products;confidence interval, ± %
18 995,0;17 manufacture of paper and paper products;heat tj
1,0;17 manufacture of paper and paper products;confidence interval, ± %
57 654,8;17 manufacture of paper and paper products;electricity tj
0,5;17 manufacture of paper and paper products;confidence interval, ± %
216 163,3;17 manufacture of paper and paper products;fuels tj
7,5;16 manufacture of wood and of products of wood and cork,;confidence interval, ± %
26 109,7;16 manufacture of wood and of products of wood and cork,;total tj
13,8;16 manufacture of wood and of products of wood and cork,;confidence interval, ± %
11 607,6;16 manufacture of wood and of products of wood and cork,;heat tj
10,0;16 manufacture of wood and of products of wood and cork,;confidence interval, ± %
5 977,5;16 manufacture of wood and of products of wood and cork,;electricity tj
18,8;16 manufacture of wood and of products of wood and cork,;confidence interval, ± %
8 524,6;16 manufacture of wood and of products of wood and cork,;fuels tj
20,6;15 manufacture of leather and related products;confidence interval, ± %
128,0;15 manufacture of leather and related products;total tj
72,7;15 manufacture of leather and related products;confidence interval, ± %
34,8;15 manufacture of leather and related products;heat tj
67,1;15 manufacture of leather and related products;confidence interval, ± %
59,4;15 manufacture of leather and related products;electricity tj
77,8;15 manufacture of leather and related products;confidence interval, ± %
33,8;15 manufacture of leather and related products;fuels tj
41,6;14 manufacture of wearing apparel;confidence interval, ± %
222,9;14 manufacture of wearing apparel;total tj
98,1;14 manufacture of wearing apparel;confidence interval, ± %
66,8*;14 manufacture of wearing apparel;heat tj
63,9;14 manufacture of wearing apparel;confidence interval, ± %
119,5;14 manufacture of wearing apparel;electricity tj
50,6;14 manufacture of wearing apparel;confidence interval, ± %
36,6;14 manufacture of wearing apparel;fuels tj
26,0;13 manufacture of textiles;confidence interval, ± %
1 559,8;13 manufacture of textiles;total tj
10,5;13 manufacture of textiles;confidence interval, ± %
367,6;13 manufacture of textiles;heat tj
37,2;13 manufacture of textiles;confidence interval, ± %
573,3;13 manufacture of textiles;electricity tj
61,7;13 manufacture of textiles;confidence interval, ± %
619,0;13 manufacture of textiles;fuels tj
9,6;11 manufacture of beverages;confidence interval, ± %
2 170,3;11 manufacture of beverages;total tj
16,6;11 manufacture of beverages;confidence interval, ± %
876,1;11 manufacture of beverages;heat tj
21,3;11 manufacture of beverages;confidence interval, ± %
618,8;11 manufacture of beverages;electricity tj
11,1;11 manufacture of beverages;confidence interval, ± %
675,5;11 manufacture of beverages;fuels tj
20,8;10 manufacture of food products;confidence interval, ± %
12 036,6;10 manufacture of food products;total tj
57,8;10 manufacture of food products;confidence interval, ± %
4 186,4;10 manufacture of food products;heat tj
21,3;10 manufacture of food products;confidence interval, ± %
4 395,4;10 manufacture of food products;electricity tj
20,0;10 manufacture of food products;confidence interval, ± %
3 454,8;10 manufacture of food products;fuels tj
138,6;09 mining support service activities;confidence interval, ± %
0,1*;09 mining support service activities;total tj
138,6;09 mining support service activities;confidence interval, ± %
0,1*;09 mining support service activities;electricity tj
51,7;08 other mining and quarrying;confidence interval, ± %
4 121,8;08 other mining and quarrying;total tj
12,0;08 other mining and quarrying;confidence interval, ± %
226,1;08 other mining and quarrying;heat tj
8,5;08 other mining and quarrying;confidence interval, ± %
831,0;08 other mining and quarrying;electricity tj
70,6;08 other mining and quarrying;confidence interval, ± %
3 064,7;08 other mining and quarrying;fuels tj
0,0;07 mining of metal ores;confidence interval, ± %
1 622,4;07 mining of metal ores;total tj
5,6;07 mining of metal ores;confidence interval, ± %
48,9;07 mining of metal ores;heat tj
37,8;07 mining of metal ores;confidence interval, ± %
1 051,8;07 mining of metal ores;electricity tj
58,5;07 mining of metal ores;confidence interval, ± %
521,7;07 mining of metal ores;fuels tj
