DATA;RowHeading1;ColumnHeading
25 555;females - all occupations | health occupations;2006 | n.s. number
3 760;females - all occupations | health occupations;2006 | p.e.i. number
12 055;females - all occupations | health occupations;2006 | n.l. number
761 515;females - all occupations | health occupations;2006 | canada number
4 010;females - all occupations | natural and applied sciences and related occupations;2006 | n.b. number
5 045;females - all occupations | natural and applied sciences and related occupations;2006 | n.s. number
935;females - all occupations | natural and applied sciences and related occupations;2006 | p.e.i. number
2 375;females - all occupations | natural and applied sciences and related occupations;2006 | n.l. number
242 225;females - all occupations | natural and applied sciences and related occupations;2006 | canada number
49 625;females - all occupations | business, finance and administrative occupations;2006 | n.b. number
58 230;females - all occupations | business, finance and administrative occupations;2006 | n.s. number
9 190;females - all occupations | business, finance and administrative occupations;2006 | p.e.i. number
26 735;females - all occupations | business, finance and administrative occupations;2006 | n.l. number
2 162 005;females - all occupations | business, finance and administrative occupations;2006 | canada number
11 185;females - all occupations | management occupations;2006 | n.b. number
16 270;females - all occupations | management occupations;2006 | n.s. number
2 325;females - all occupations | management occupations;2006 | p.e.i. number
7 650;females - all occupations | management occupations;2006 | n.l. number
598 790;females - all occupations | management occupations;2006 | canada number
180 075;females - all occupations;2006 | n.b. number
226 005;females - all occupations;2006 | n.s. number
36 525;females - all occupations;2006 | p.e.i. number
115 575;females - all occupations;2006 | n.l. number
7 976 375;females - all occupations;2006 | canada number
14 310;males - all occupations | occupations unique to processing, manufacturing and utilities;2006 | n.b. number
14 720;males - all occupations | occupations unique to processing, manufacturing and utilities;2006 | n.s. number
2 400;males - all occupations | occupations unique to processing, manufacturing and utilities;2006 | p.e.i. number
7 670;males - all occupations | occupations unique to processing, manufacturing and utilities;2006 | n.l. number
662 430;males - all occupations | occupations unique to processing, manufacturing and utilities;2006 | canada number
15 860;males - all occupations | occupations unique to primary industry;2006 | n.b. number
20 805;males - all occupations | occupations unique to primary industry;2006 | n.s. number
7 275;males - all occupations | occupations unique to primary industry;2006 | p.e.i. number
14 270;males - all occupations | occupations unique to primary industry;2006 | n.l. number
503 790;males - all occupations | occupations unique to primary industry;2006 | canada number
59 155;males - all occupations | trades, transport and equipment operators and related occupations;2006 | n.b. number
66 445;males - all occupations | trades, transport and equipment operators and related occupations;2006 | n.s. number
10 300;males - all occupations | trades, transport and equipment operators and related occupations;2006 | p.e.i. number
40 065;males - all occupations | trades, transport and equipment operators and related occupations;2006 | n.l. number
2 374 600;males - all occupations | trades, transport and equipment operators and related occupations;2006 | canada number
39 545;males - all occupations | sales and service occupations;2006 | n.b. number
49 815;males - all occupations | sales and service occupations;2006 | n.s. number
6 150;males - all occupations | sales and service occupations;2006 | p.e.i. number
20 965;males - all occupations | sales and service occupations;2006 | n.l. number
1 716 465;males - all occupations | sales and service occupations;2006 | canada number
3 250;males - all occupations | occupations in art, culture, recreation and sport;2006 | n.b. number
5 440;males - all occupations | occupations in art, culture, recreation and sport;2006 | n.s. number
675;males - all occupations | occupations in art, culture, recreation and sport;2006 | p.e.i. number
1 860;males - all occupations | occupations in art, culture, recreation and sport;2006 | n.l. number
225 340;males - all occupations | occupations in art, culture, recreation and sport;2006 | canada number
8 845;males - all occupations | occupations in social science, education, government service and religion;2006 | n.b. number
13 170;males - all occupations | occupations in social science, education, government service and religion;2006 | n.s. number
1 660;males - all occupations | occupations in social science, education, government service and religion;2006 | p.e.i. number
7 035;males - all occupations | occupations in social science, education, government service and religion;2006 | n.l. number
451 145;males - all occupations | occupations in social science, education, government service and religion;2006 | canada number
3 805;males - all occupations | health occupations;2006 | n.b. number
5 570;males - all occupations | health occupations;2006 | n.s. number
660;males - all occupations | health occupations;2006 | p.e.i. number
2 990;males - all occupations | health occupations;2006 | n.l. number
188 845;males - all occupations | health occupations;2006 | canada number
15 695;males - all occupations | natural and applied sciences and related occupations;2006 | n.b. number
19 975;males - all occupations | natural and applied sciences and related occupations;2006 | n.s. number
2 650;males - all occupations | natural and applied sciences and related occupations;2006 | p.e.i. number
11 485;males - all occupations | natural and applied sciences and related occupations;2006 | n.l. number
865 820;males - all occupations | natural and applied sciences and related occupations;2006 | canada number
18 070;males - all occupations | business, finance and administrative occupations;2006 | n.b. number
21 210;males - all occupations | business, finance and administrative occupations;2006 | n.s. number
2 890;males - all occupations | business, finance and administrative occupations;2006 | p.e.i. number
9 035;males - all occupations | business, finance and administrative occupations;2006 | n.l. number
863 425;males - all occupations | business, finance and administrative occupations;2006 | canada number
18 365;males - all occupations | management occupations;2006 | n.b. number
25 435;males - all occupations | management occupations;2006 | n.s. number
3 320;males - all occupations | management occupations;2006 | p.e.i. number
10 920;males - all occupations | management occupations;2006 | n.l. number
1 032 940;males - all occupations | management occupations;2006 | canada number
196 910;males - all occupations;2006 | n.b. number
242 585;males - all occupations;2006 | n.s. number
37 990;males - all occupations;2006 | p.e.i. number
126 305;males - all occupations;2006 | n.l. number
8 884 810;males - all occupations;2006 | canada number
21 925;all occupations | occupations unique to processing, manufacturing and utilities;2006 | n.b. number
21 890;all occupations | occupations unique to processing, manufacturing and utilities;2006 | n.s. number
4 225;all occupations | occupations unique to processing, manufacturing and utilities;2006 | p.e.i. number
13 685;all occupations | occupations unique to processing, manufacturing and utilities;2006 | n.l. number
992 765;all occupations | occupations unique to processing, manufacturing and utilities;2006 | canada number
19 015;all occupations | occupations unique to primary industry;2006 | n.b. number
24 490;all occupations | occupations unique to primary industry;2006 | n.s. number
9 000;all occupations | occupations unique to primary industry;2006 | p.e.i. number
17 310;all occupations | occupations unique to primary industry;2006 | n.l. number
648 310;all occupations | occupations unique to primary industry;2006 | canada number
62 010;all occupations | trades, transport and equipment operators and related occupations;2006 | n.b. number
69 965;all occupations | trades, transport and equipment operators and related occupations;2006 | n.s. number
11 120;all occupations | trades, transport and equipment operators and related occupations;2006 | p.e.i. number
42 140;all occupations | trades, transport and equipment operators and related occupations;2006 | n.l. number
2 550 295;all occupations | trades, transport and equipment operators and related occupations;2006 | canada number
98 040;all occupations | sales and service occupations;2006 | n.b. number
122 865;all occupations | sales and service occupations;2006 | n.s. number
16 810;all occupations | sales and service occupations;2006 | p.e.i. number
61 120;all occupations | sales and service occupations;2006 | n.l. number
4 037 720;all occupations | sales and service occupations;2006 | canada number
7 325;all occupations | occupations in art, culture, recreation and sport;2006 | n.b. number
12 740;all occupations | occupations in art, culture, recreation and sport;2006 | n.s. number
1 635;all occupations | occupations in art, culture, recreation and sport;2006 | p.e.i. number
4 570;all occupations | occupations in art, culture, recreation and sport;2006 | n.l. number
502 195;all occupations | occupations in art, culture, recreation and sport;2006 | canada number
27 690;all occupations | occupations in social science, education, government service and religion;2006 | n.b. number
39 350;all occupations | occupations in social science, education, government service and religion;2006 | n.s. number
5 970;all occupations | occupations in social science, education, government service and religion;2006 | p.e.i. number
19 795;all occupations | occupations in social science, education, government service and religion;2006 | n.l. number
1 414 325;all occupations | occupations in social science, education, government service and religion;2006 | canada number
24 015;all occupations | health occupations;2006 | n.b. number
31 120;all occupations | health occupations;2006 | n.s. number
4 425;all occupations | health occupations;2006 | p.e.i. number
15 045;all occupations | health occupations;2006 | n.l. number
950 360;all occupations | health occupations;2006 | canada number
19 705;all occupations | natural and applied sciences and related occupations;2006 | n.b. number
25 025;all occupations | natural and applied sciences and related occupations;2006 | n.s. number
3 590;all occupations | natural and applied sciences and related occupations;2006 | p.e.i. number
13 865;all occupations | natural and applied sciences and related occupations;2006 | n.l. number
1 108 050;all occupations | natural and applied sciences and related occupations;2006 | canada number
67 695;all occupations | business, finance and administrative occupations;2006 | n.b. number
79 435;all occupations | business, finance and administrative occupations;2006 | n.s. number
12 080;all occupations | business, finance and administrative occupations;2006 | p.e.i. number
35 775;all occupations | business, finance and administrative occupations;2006 | n.l. number
3 025 425;all occupations | business, finance and administrative occupations;2006 | canada number
29 555;all occupations | management occupations;2006 | n.b. number
41 705;all occupations | management occupations;2006 | n.s. number
5 650;all occupations | management occupations;2006 | p.e.i. number
18 570;all occupations | management occupations;2006 | n.l. number
1 631 730;all occupations | management occupations;2006 | canada number
376 980;all occupations;2006 | n.b. number
468 590;all occupations;2006 | n.s. number
74 510;all occupations;2006 | p.e.i. number
241 885;all occupations;2006 | n.l. number
16 861 185;all occupations;2006 | canada number
