DATA;RowHeading1;ColumnHeading
0,97;luxembourg;percentage of gni | 2008*
0,92;luxembourg;percentage of gni | 2007*
0,89;luxembourg;percentage of gni | 2006*
0,79;luxembourg;percentage of gni | 2005
0,79;luxembourg;percentage of gni | 2004
415;luxembourg;million dollar | 2008*
376;luxembourg;million dollar | 2007*
291;luxembourg;million dollar | 2006*
256;luxembourg;million dollar | 2005
236;luxembourg;million dollar | 2004
0,22;italy;percentage of gni | 2008*
0,19;italy;percentage of gni | 2007*
0,2;italy;percentage of gni | 2006*
0,29;italy;percentage of gni | 2005
0,15;italy;percentage of gni | 2004
4 861;italy;million dollar | 2008*
3 971;italy;million dollar | 2007*
3 641;italy;million dollar | 2006*
5 091;italy;million dollar | 2005
2 462;italy;million dollar | 2004
0,59;ireland;percentage of gni | 2008*
0,55;ireland;percentage of gni | 2007*
0,54;ireland;percentage of gni | 2006*
0,42;ireland;percentage of gni | 2005
0,39;ireland;percentage of gni | 2004
1 328;ireland;million dollar | 2008*
1 192;ireland;million dollar | 2007*
1 022;ireland;million dollar | 2006*
719;ireland;million dollar | 2005
607;ireland;million dollar | 2004
0,21;greece;percentage of gni | 2008*
0,16;greece;percentage of gni | 2007*
0,17;greece;percentage of gni | 2006*
0,17;greece;percentage of gni | 2005
0,16;greece;percentage of gni | 2004
703;greece;million dollar | 2008*
501;greece;million dollar | 2007*
424;greece;million dollar | 2006*
384;greece;million dollar | 2005
321;greece;million dollar | 2004
0,39;france;percentage of gni | 2008*
0,38;france;percentage of gni | 2007*
0,47;france;percentage of gni | 2006*
0,47;france;percentage of gni | 2005
0,41;france;percentage of gni | 2004
10 908;france;million dollar | 2008*
9 884;france;million dollar | 2007*
10 601;france;million dollar | 2006*
10 026;france;million dollar | 2005
8 473;france;million dollar | 2004
0,48;belgium;percentage of gni | 2008*
0,43;belgium;percentage of gni | 2007*
0,5;belgium;percentage of gni | 2006*
0,53;belgium;percentage of gni | 2005
0,41;belgium;percentage of gni | 2004
2 386;belgium;million dollar | 2008*
1 951;belgium;million dollar | 2007*
1 977;belgium;million dollar | 2006*
1 963;belgium;million dollar | 2005
1 463;belgium;million dollar | 2004
0,98;sweden;percentage of gni | 2008*
0,93;sweden;percentage of gni | 2007*
1,02;sweden;percentage of gni | 2006*
0,94;sweden;percentage of gni | 2005
0,78;sweden;percentage of gni | 2004
4 732;sweden;million dollar | 2008*
4 339;sweden;million dollar | 2007*
3 955;sweden;million dollar | 2006*
3 362;sweden;million dollar | 2005
2 722;sweden;million dollar | 2004
0,44;finland;percentage of gni | 2008*
0,39;finland;percentage of gni | 2007*
0,4;finland;percentage of gni | 2006*
0,46;finland;percentage of gni | 2005
0,37;finland;percentage of gni | 2004
1 166;finland;million dollar | 2008*
981;finland;million dollar | 2007*
834;finland;million dollar | 2006*
902;finland;million dollar | 2005
680;finland;million dollar | 2004
0,82;denmark;percentage of gni | 2008*
0,81;denmark;percentage of gni | 2007*
0,8;denmark;percentage of gni | 2006*
0,81;denmark;percentage of gni | 2005
0,85;denmark;percentage of gni | 2004
2 803;denmark;million dollar | 2008*
2 562;denmark;million dollar | 2007*
2 236;denmark;million dollar | 2006*
2 109;denmark;million dollar | 2005
2 037;denmark;million dollar | 2004
0,88;norway;percentage of gni | 2008*
0,95;norway;percentage of gni | 2007*
0,89;norway;percentage of gni | 2006*
0,94;norway;percentage of gni | 2005
0,87;norway;percentage of gni | 2004
3 963;norway;million dollar | 2008*
3 728;norway;million dollar | 2007*
2 954;norway;million dollar | 2006*
2 786;norway;million dollar | 2005
2 199;norway;million dollar | 2004
