DATA;RowHeading1;ColumnHeading
26,3;all industries excluding unclassified enterprises | retail trade;2008 (hours)
26,2;all industries excluding unclassified enterprises | retail trade;2007 (hours)
26,6;all industries excluding unclassified enterprises | retail trade;2006 (hours)
26,6;all industries excluding unclassified enterprises | retail trade;2005 (hours)
35,3;all industries excluding unclassified enterprises | wholesale trade;2009 (hours)
34,6;all industries excluding unclassified enterprises | wholesale trade;2008 (hours)
34,7;all industries excluding unclassified enterprises | wholesale trade;2007 (hours)
34,6;all industries excluding unclassified enterprises | wholesale trade;2006 (hours)
35,1;all industries excluding unclassified enterprises | wholesale trade;2005 (hours)
36,8;all industries excluding unclassified enterprises | manufacturing;2009 (hours)
37,4;all industries excluding unclassified enterprises | manufacturing;2008 (hours)
38,2;all industries excluding unclassified enterprises | manufacturing;2007 (hours)
38,1;all industries excluding unclassified enterprises | manufacturing;2006 (hours)
38,1;all industries excluding unclassified enterprises | manufacturing;2005 (hours)
36,6;all industries excluding unclassified enterprises | construction;2009 (hours)
37,1;all industries excluding unclassified enterprises | construction;2008 (hours)
37,2;all industries excluding unclassified enterprises | construction;2007 (hours)
36,5;all industries excluding unclassified enterprises | construction;2006 (hours)
36,7;all industries excluding unclassified enterprises | construction;2005 (hours)
39,3;all industries excluding unclassified enterprises | mining and oil and gas extraction;2009 (hours)
38,5;all industries excluding unclassified enterprises | mining and oil and gas extraction;2008 (hours)
40,2;all industries excluding unclassified enterprises | mining and oil and gas extraction;2007 (hours)
39,6;all industries excluding unclassified enterprises | mining and oil and gas extraction;2006 (hours)
41,1;all industries excluding unclassified enterprises | mining and oil and gas extraction;2005 (hours)
39,7;all industries excluding unclassified enterprises | forestry, logging and support;2008 (hours)
39,4;all industries excluding unclassified enterprises | forestry, logging and support;2007 (hours)
39,3;all industries excluding unclassified enterprises | forestry, logging and support;2006 (hours)
38,9;all industries excluding unclassified enterprises | forestry, logging and support;2005 (hours)
30,1;all industries excluding unclassified enterprises;2009 (hours)
30,4;all industries excluding unclassified enterprises;2008 (hours)
30,5;all industries excluding unclassified enterprises;2007 (hours)
30,9;all industries excluding unclassified enterprises;2006 (hours)
30,9;all industries excluding unclassified enterprises;2005 (hours)
