DATA;RowHeading1;ColumnHeading
739,305;total labour force | all industries | wholesale trade;2006 | canada number
40,705;total labour force | all industries | manufacturing;2006 | n.b. number
41,710;total labour force | all industries | manufacturing;2006 | n.s. number
7,000;total labour force | all industries | manufacturing;2006 | p.e.i. number
22,485;total labour force | all industries | manufacturing;2006 | n.l. number
2,005,980;total labour force | all industries | manufacturing;2006 | canada number
25,415;total labour force | all industries | construction;2006 | n.b. number
29,965;total labour force | all industries | construction;2006 | n.s. number
4,885;total labour force | all industries | construction;2006 | p.e.i. number
16,980;total labour force | all industries | construction;2006 | n.l. number
1,069,100;total labour force | all industries | construction;2006 | canada number
3,440;total labour force | all industries | utilities;2006 | n.b. number
2,475;total labour force | all industries | utilities;2006 | n.s. number
300;total labour force | all industries | utilities;2006 | p.e.i. number
2,325;total labour force | all industries | utilities;2006 | n.l. number
132,950;total labour force | all industries | utilities;2006 | canada number
4,420;total labour force | all industries | mining and oil and gas extraction;2006 | n.b. number
3,230;total labour force | all industries | mining and oil and gas extraction;2006 | n.s. number
435;total labour force | all industries | mining and oil and gas extraction;2006 | p.e.i. number
7,850;total labour force | all industries | mining and oil and gas extraction;2006 | n.l. number
238,810;total labour force | all industries | mining and oil and gas extraction;2006 | canada number
18,290;total labour force | all industries | agriculture, forestry, fishing and hunting;2006 | n.b. number
21,690;total labour force | all industries | agriculture, forestry, fishing and hunting;2006 | n.s. number
8,780;total labour force | all industries | agriculture, forestry, fishing and hunting;2006 | p.e.i. number
14,330;total labour force | all industries | agriculture, forestry, fishing and hunting;2006 | n.l. number
523,650;total labour force | all industries | agriculture, forestry, fishing and hunting;2006 | canada number
376,980;total labour force | all industries;2006 | n.b. number
468,590;total labour force | all industries;2006 | n.s. number
74,510;total labour force | all industries;2006 | p.e.i. number
241,880;total labour force | all industries;2006 | n.l. number
16,861,180;total labour force | all industries;2006 | canada number
382,965;total labour force;2006 | n.b. number
476,125;total labour force;2006 | n.s. number
75,205;total labour force;2006 | p.e.i. number
248,685;total labour force;2006 | n.l. number
17,146,135;total labour force;2006 | canada number
